,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,target
feature_50,-0.014527649622400413,0.04059944621908291,0.0072960823474768855,-0.0035983332366516345,-0.16581910327950328,-0.08029185716951445,0.04749397512074961,0.026980418028461666,-0.026185125771986586,-0.0016092158212635825,-0.21388094552238,-0.028426330563900183,-0.09320366370298047,0.025618335646407635,-0.04964731254066161,-0.05397760196297853,0.07233265814761296,-0.04805814486498753,0.045999808265719686,0.04177339976987453,-0.011651368476440098,-0.00839372558677972,0.09940388130284102,-0.16581910327950328,-0.03244304423593485,-0.0016681608803717032,-0.045911293678685954,0.01201373205807396,0.1355077194604546,-0.08898054991819535,-0.07836947471625413,-0.018702704608790158,-0.04280722666185458,-0.019352153386196898,0.0224957374724672,-0.07503274377029724,-0.009810301763983462,-0.09400036889382178,-0.009999503169930828,0.037924892212510664,-0.11086547492919391,0.12694319562140524,0.022009732870504728,0.013446688796421753,0.023785906912789093,0.21287581146014825,-0.1491773994431527,-0.010881068022984925,0.04599710229644884,-0.11520780271697313,1.0,-0.026185125771986572,-0.014832800379419996,0.01113619631951077,0.06471114713161699,-0.05959317399924517,0.022842577449263542,0.10528165297025119,0.0182147157399326,0.09224349880261516,0.019313626994995017,-0.11920061459145474,0.05384562621550385,-0.04862305694380069,-0.08029185716951445,0.007299499342716636,-0.1754103881023045,-0.0932036637029805,-0.15381600624237413,-0.026090207797893,-0.19208330290256284,0.061489201906301784,-0.004900530575562549,-0.03738558874083888,-0.11832080794306074,0.05384562621550385,0.04599710229644884,0.1295782338459398,0.058504010498704205,-0.19179227160120516,0.013211469874500113,0.041773399769874514,-0.028980520844736797,-0.025863612753339826,0.02346739308182028,-0.11520780271697312,-0.13358754667384065,-0.029485500235464528,-0.21388094552238004,0.05215589773555148,-0.1356075902136276,-0.016065428084245215,0.03216635335073435,-0.011339862322714533,-0.033733831585084174,-0.0016092158212635645,-0.046501377871015284,0.09979426057420496,-0.055377159611867545,-0.07588163947677945,-0.09291484986737229
feature_51,-0.3293935962139539,-0.0027654247278986062,0.18331845119158047,0.17188508070037903,-0.3264067547083424,-0.2723050580213859,0.1274422480934894,-0.010527427695206853,1.0,0.23286256424007723,0.0458099313653156,0.005286428497585871,0.1671444471817247,-0.11878195389474937,0.05123153541732926,-0.02151523778201452,0.028756559824934292,-0.013642688927548597,0.012901633602735819,0.07282738791882094,-0.11025863248205575,-0.08694116430476698,0.010215312722624189,-0.3264067547083424,0.028093333590849156,-0.026959223994491008,0.013911718865417306,0.002193805530798965,-0.16672965186276373,-0.10384583289959586,0.33273824584131945,0.012767148036605313,-0.2690730407499357,0.013344590706357505,-0.014941251916712257,-0.03721656354510229,0.028287699213624815,-0.036511849222566714,-0.04110873575834044,-0.1062097207673518,0.06937897305294277,0.018806956059697177,0.0011804571270078114,0.20379011883981094,-0.26458590662977677,0.18822028372437688,0.18729462927800453,0.046105689237746154,-0.1387186938053122,0.0035478919158181037,-0.026185125771986572,1.0,-0.014670816429206894,-0.10410515987497886,0.031306126214469925,0.17458727993493162,-0.01562101383921804,-0.09707691010679155,-0.030008895587808608,0.10523591095645454,-0.143369537432907,0.016858709821037432,0.08567469441958304,0.08165690245254471,-0.2723050580213859,0.0017845409934107753,0.2396531970563008,0.16714444718172472,0.10208311589166927,-0.007718614985229817,0.02301137982454277,0.14092852973655223,0.0034372463476256025,0.16826616331835775,0.25763722265954664,0.08567469441958304,-0.13871869380531215,-0.019560171713361853,0.28200943452742194,-0.043494117672869044,0.2364270272487203,0.07282738791882094,-0.0004913396627010551,-0.11650073312500214,-0.28443795917894726,0.0035478919158180924,-0.046927386890751085,0.12466331078723322,0.045809931365315616,-0.1307147556810951,0.07073758225727887,0.010077896539675796,-0.2957759388691879,-0.06380042251676137,-0.03415553225658961,0.23286256424007729,0.12429661533251521,0.03235903034931838,-0.025471839598154206,-0.34003612071620726,-0.05637004590248725
feature_52,0.003697911231796321,0.0025372173080914526,0.0275176943082544,-0.014971163445156909,-0.004014607663307937,-0.05755516356155159,0.0009284990354886311,-0.0030674828340311916,-0.014670816429206894,-0.04982695676565135,-0.02326647107034769,0.0008911711785615765,0.008846396630282702,0.02844524023503279,0.022303493335604132,-0.007150527783074673,-0.03998874020333039,-0.009703468559081583,-0.024745084287281883,0.005906108716396422,-0.0019850046490678813,0.04155637117284211,0.024839178506057887,-0.004014607663307937,0.005222093006228014,-0.014395990435143809,-0.010830913527255098,0.021903812232765347,0.029821996240491255,-0.01913984978333008,-0.010963559799034866,-0.016471809216371456,0.014793369912046345,0.021236036684924804,0.04267823939739379,0.02046269262922954,-0.0034658220051113774,0.017746465549802526,0.00952840855204832,0.03640938254007212,-0.019299015716867703,0.024017976344821845,0.027865032926170607,0.03735470398886207,0.006376266730804631,0.026219909011061308,-0.027969754962606033,0.024273083134897577,0.008790694643951708,0.011859450898912003,-0.014832800379419996,-0.014670816429206894,1.0,-0.011508772622218146,-0.03068053642881997,-0.009513179764531768,0.051060881388808904,-0.0048732896041143265,0.001056046662893433,0.015618572221944549,-0.008481002115005748,-0.038005238297626434,-0.021291496196413427,-0.010895857960835172,-0.05755516356155161,-0.013224920887178896,-0.02682153980052817,0.008846396630282697,0.006144699992677258,-0.04445109774423718,-0.021206390249664028,-0.03349043271092463,-0.019788469809801732,-0.018323471637011264,-0.015404625472761006,-0.021291496196413427,0.008790694643951708,0.004094498096182979,0.03236485625780296,-0.06985549743118749,0.03843779288747889,0.0059061087163964155,-0.04557528209060624,0.03009859635979647,0.046085233978511955,0.011859450898911994,-0.09392262628385399,-0.008175774582397455,-0.02326647107034769,0.013630264198563925,-0.06753449813319057,0.00042519485862707097,0.018081025487655777,0.020333043219317424,-0.018635033854859543,-0.04982695676565137,0.048322162621656964,-0.06882522918322033,0.013297179595511997,-0.04457944020304501,0.021913132195284766
feature_53,0.048295067893945956,-0.01749406663583842,-0.09809295015775611,-0.005430106838978808,0.16433622456341782,0.17315412720276047,0.020304300749471958,-0.2577269395463843,-0.10410515987497886,0.08920791413844102,0.01671467701719507,-0.01940043354537749,-0.3260159004533168,0.0739375150740734,0.1158315176004404,-0.2325569477584937,-0.007884448684885612,0.07392735276506442,0.3504472983177681,0.09455438547752112,-0.23229772334241838,0.2409292427888346,-0.15802350874338258,0.16433622456341782,-0.03169809153626245,0.10621112926843788,-0.045075014440488524,-0.00492280491410893,0.05741894609776802,0.1813370098932053,-0.037611641465371826,-0.08199810789904707,-0.18095035702044837,-0.015712541241817517,0.07310806118233087,-0.151597225344819,0.015914805283230818,0.07368902845353187,-0.03866891258535058,0.042711212678660085,-0.017632449420506287,0.16293335104723702,-0.01471239881339341,0.06874746721494981,0.08566735325759404,-0.03350744421040853,-0.23428411046156503,-0.1549379478573801,0.20875962081829566,0.012486675586503175,0.01113619631951077,-0.10410515987497886,-0.011508772622218146,1.0,-0.08184403380338746,-0.1277717729045338,0.043854704893812914,-0.04158490661535572,-0.027725886050088626,0.1793676514909362,0.1625649854983359,0.13362187749830298,0.24575457863212513,0.03457073398832696,0.17315412720276044,0.025485769242589856,0.29411185929634354,-0.32601590045331674,-0.09419562766178198,-0.04861123676162177,0.027089435553476964,-0.023118579783688198,0.01327427071994719,-0.21018860264077077,-0.07024867878706273,0.24575457863212513,0.2087596208182957,-0.09784760614622313,-0.19655267026010742,-0.048504527583553454,-0.1922212026589657,0.09455438547752115,-0.036185530921568086,0.09841125570915227,-0.1007190644821064,0.012486675586503187,-0.1518583385165847,-0.0020481971917047166,0.016714677017195062,-0.2761527382584252,0.023793224796805346,-0.05450494173347348,-0.09914419341378673,0.024107002569507374,0.10816601212180636,0.08920791413844102,-0.11673481815740973,0.034434053605972785,0.13115667381104248,-0.20799741572808114,-0.09368752231347012
feature_54,-0.03540487353030814,-0.025594350881994573,0.32403740954182764,-0.06309579198086894,-0.04341298327912274,0.01411174189012984,-0.043440241195852686,0.1408993538557656,0.031306126214469925,0.17540252319257194,0.10552098373118142,0.007585026763963599,-0.0019667496476609126,-0.027541295305136073,-0.1852785754703198,0.2533241895200582,0.00867560297421834,-0.04042777828616111,-0.046405223144541645,0.11689019652737381,-0.01779450633183769,0.12122096200960307,0.09989422601648623,-0.04341298327912274,0.032719186578160336,0.02574407329221481,-0.03885287307327075,0.03133736752646194,-0.0886302904444645,-0.048777934374415424,0.040239688809371746,0.11665722394602882,0.02542452677141309,-0.04922137669880133,0.027079192478337774,-0.08138249547293588,-0.035685643158661275,0.22484969658535625,0.0004462090588240488,0.013431671737742847,0.003771434557010142,-0.010302051435531133,0.006797111359142954,0.10479888932135906,-0.001343274593733543,0.15950260835602176,-0.05688155517025459,0.13390386481615135,-0.05910241669379759,-0.011917049062306718,0.06471114713161699,0.031306126214469925,-0.03068053642881997,-0.08184403380338746,1.0,-0.04514995873903419,-0.0008528732114152631,0.22303628570595077,-0.021491946826282436,0.09915827813978992,0.13437255465303327,0.11401611955053824,0.00916567930584682,-0.12052992859328393,0.014111741890129844,-0.054693656138019665,-0.038572241918273124,-0.0019667496476609182,0.00555617582879702,-0.029806737067192692,-0.20244835834758806,-0.36722076094353434,0.03834182030923961,-0.07228919023144449,-0.15192790990595695,0.00916567930584682,-0.05910241669379761,0.032886807141692,-0.15674100280351796,-0.04368022822280785,-0.10154765264831175,0.11689019652737381,0.009176182384871482,0.0805963651885445,-0.08976464622963685,-0.011917049062306725,0.033538558094510396,-0.11284784235174349,0.10552098373118142,-0.18557736179228382,0.020181942044623414,0.029428577511405502,-0.10720968622182363,-0.04091709662261021,-0.0784819834442478,0.17540252319257194,0.05810377058074648,0.30375908549219305,0.12629867252249102,0.0986743669063719,-0.09089666055054982
feature_55,-0.057409515258692305,0.023197107520309884,-0.1066294738241583,-0.028181545127721603,-0.18819671064892582,-0.019103943049976924,0.09406284640452935,0.06910121444532172,0.17458727993493162,-0.05965040334694047,-0.1347005142915693,-0.001914803732184222,0.001305640249606946,-0.010194823138199255,-0.0013705400037647868,-0.14815717014391655,0.01580500385753083,-0.01521163485974138,0.09138500857423622,0.02501937242503324,0.04162115175103937,-0.07167153761641169,0.03594908005558306,-0.18819671064892582,-0.05937545328943384,-0.09718454672070986,0.012015263088927091,-0.02259458102812752,-0.11847320965915206,0.082749356156387,0.05420148463390288,0.01809780214693815,0.043223548083089904,0.0297057230736742,-0.035965604707911686,-0.06847438055453132,0.03338081588112106,-0.23534196098511773,0.013643899762083663,-0.03120965784767963,0.06274415510743347,-0.12184135659452335,0.0004820413494155944,0.07711628158941741,-0.010699274809222083,-0.029869051941024162,0.06255014808336205,-0.07222066291346625,0.019854482503115913,-0.18968986158593393,-0.05959317399924517,0.17458727993493162,-0.009513179764531768,-0.1277717729045338,-0.04514995873903419,1.0,0.004616371590024166,-0.008989287374722543,0.0588649549879628,0.009205590334374377,-0.18281784258303685,-0.12976592322654346,0.04173069285414317,0.0444094040517839,-0.019103943049976917,-0.010130535529241393,-0.09844982270916398,0.001305640249606954,-0.034954140407903525,-0.015174649751722948,0.3045207752147682,0.03918047764833307,0.02084094909135247,0.10713930703317535,0.09837701079898585,0.04173069285414317,0.019854482503115917,-0.06962073941688562,-0.04804810058987955,0.23379409659160108,0.12028676739390716,0.02501937242503325,-0.046939067166457,-0.029879044233454607,0.004769932655310734,-0.18968986158593393,0.043133578889251976,-0.21809719052614374,-0.13470051429156926,-0.018854548516082127,0.19335122943073932,0.05252709597445567,0.050611653262236996,-0.02596920084081825,0.00445807566610981,-0.05965040334694048,0.06583648275090435,0.027927654315761483,-0.10383219139337074,-0.17611276834173067,0.1077398820706956
feature_56,0.0030209134101325972,-0.06768855380253098,-0.030643870037253575,-0.05816722849698744,0.027391833374657372,0.021721679836401657,-0.021619124669100126,0.0020804599644066372,-0.01562101383921804,0.029468297204066064,-0.03829896786955484,-0.016598122225632044,0.03283426430617446,0.008557466236583648,0.009903681244943386,0.006392234635053125,0.004811148279208339,0.013482298986810585,0.01911479574228676,-0.013033421805672683,-0.039674007489306454,0.030898967846662996,0.057482568500002905,0.027391833374657372,0.019610590829847244,-0.06423904745032802,0.02136871305613489,-0.01342140597208952,0.002859730232139386,0.05546038445966332,-0.025787869997030755,-0.013066659820498126,-6.756904343965433e-05,0.033501490183884486,0.045428250798645764,-0.009904822120769064,0.05355732344233109,0.08602871264011383,-0.0018257581933762144,0.052656090273111716,0.019389581933022638,-0.015720240150470095,0.014413929732378558,0.022000861495995134,-0.05716386550993639,-0.0027227441082359797,-0.02436525977801996,-0.03611875303733741,-0.06685082237216158,-0.0280387738935692,0.022842577449263542,-0.01562101383921804,0.051060881388808904,0.043854704893812914,-0.0008528732114152631,0.004616371590024166,1.0,0.02041377032746638,0.024120090833867947,0.02280088905371831,0.0020408538719827703,-0.009170793995234803,0.06628878375705712,0.005805371069143042,0.021721679836401657,0.0204119028228676,-0.015285458952297893,0.03283426430617445,-0.04780777818588122,-0.035514635623337495,-0.0507562667504162,-0.00726754755156573,-0.006324988529984439,-0.04604936565886398,-0.06462503987344886,0.06628878375705712,-0.0668508223721616,-0.041748888751804505,0.007993815544766357,-0.03616007143275348,-0.014171832832057741,-0.013033421805672678,-0.013526484284082565,0.050901309107221876,0.01986486399529804,-0.0280387738935692,0.007934222088966535,-0.02774925773633784,-0.038298967869554855,-0.032720713843601396,-0.05475614423272701,-0.02305931342899127,-0.003576586542352505,-0.020274084397001825,-0.005740180194840427,0.02946829720406607,0.039170700304411714,0.03783610919240086,0.03224450238842216,0.01853197159211162,0.013308065473242169
feature_57,-0.04051179032259903,-0.03963858394097586,0.011928214028092347,-0.07191322199041375,-0.1868845025100684,-0.06305035298657928,-0.11632147412957933,-0.11121852421559038,-0.09707691010679155,0.039766820329632246,0.18139637594733146,-0.02784408793703194,-0.07044388245417257,0.19963180884169757,-0.04826242935286587,0.17334328938629204,0.013183913357713007,-0.008984232588900598,-0.02925361154117181,0.14340278366718315,-0.06129161692050784,0.04905691486464105,0.09701024129685958,-0.1868845025100684,-0.02760705919797895,0.05809226646371999,0.03720478742149086,-0.03694554861124789,-0.17982414059779148,-0.07054215969240576,0.04374581868024008,0.07966156569880394,-0.002529724353660381,0.03627520317594392,-0.013064477297555107,-0.1337392025599926,-0.018368845304129654,0.2896354501912307,-0.012031694022077396,-0.014953445308862823,0.0012247849940420481,0.07836947549713995,-0.00663010538672056,0.12938753123216865,-0.07414473678728677,-0.0638895762492245,-0.05749089181012146,0.13991632489202607,0.04571100030671738,-0.055453747439371995,0.10528165297025119,-0.09707691010679155,-0.0048732896041143265,-0.04158490661535572,0.22303628570595077,-0.008989287374722543,0.02041377032746638,1.0,0.017504345472029517,0.084949543256491,0.08268197597597705,0.09434748684178233,0.028017788992181516,0.04069520147523778,-0.06305035298657924,-0.027219419142879224,0.1635106114602409,-0.07044388245417257,-0.02824051081694397,-0.014938270996652934,0.1643175953865807,-0.33065950069105765,0.028605582443877856,-0.02216430214040227,-0.1985381466778061,0.028017788992181516,0.04571100030671736,0.025196573283742908,-0.2835412503586682,0.027194983448333956,0.0025295165532212872,0.14340278366718315,-0.029975538907370022,0.11641509467861835,0.037388694787351344,-0.055453747439372016,0.09285563892252224,0.09642876130457727,0.18139637594733146,-0.17757255093936852,-0.15655273083745067,0.06243693101542951,-0.12337802101847596,-0.007404950307511383,-0.17043513775894892,0.03976682032963222,0.05406367348995966,0.16704957340184398,0.09533432887595353,0.045343294843768034,-0.015631031799199228
feature_58,0.07818059920686327,0.0040074802034831694,-0.09759017841518966,0.00570945905025338,0.04608832179700371,-0.10776330367115311,-0.10330887246593744,0.045143735583171106,-0.030008895587808608,0.0670614901430747,-0.05850933799952079,-0.0210284450866653,-0.06695846102338457,0.02919217133039529,-0.12452535763306395,-0.03328188604421397,0.04978547030806312,-0.0011210009020400135,0.04697596960428914,0.13065172660767685,-0.0727129165290098,0.05357788561943361,-0.047674799473890715,0.04608832179700371,-0.03983831847838005,0.06155647740066469,0.036191137108073645,0.015807866745572743,-0.1346359202270675,-0.07401589381888266,-0.06315481892950564,0.049622168757847286,-0.04748468056130699,0.011564521443498193,-0.02507017674070668,0.0745867842069689,-0.025882437198617315,-0.05832789836524239,-0.01312971507126121,0.04285558988028983,-0.00397546986999592,0.08094232853352487,0.00562816766683456,-0.026296628965241677,-0.016519569706714247,0.029748930208890138,-0.03728215874762701,-0.05011572148633742,0.03582978150022977,-0.0030957662061017323,0.0182147157399326,-0.030008895587808608,0.001056046662893433,-0.027725886050088626,-0.021491946826282436,0.0588649549879628,0.024120090833867947,0.017504345472029517,1.0,0.06253913297285121,0.049869863993865254,0.1240129873422597,-0.04449906647125502,-0.00015877773944180653,-0.1077633036711531,0.01019771493697559,0.30709620555611755,-0.0669584610233846,-0.07100912431723547,0.0583630494060379,0.015508751687516266,0.021809114196363038,-0.0309418550237418,0.01801873904309013,0.23327653330497528,-0.04449906647125502,0.035829781500229765,0.04387918113861264,0.15895648476315982,-0.15256319971669885,-0.07494357641624638,0.13065172660767688,-0.01326933741694695,0.055337547133876716,-0.08979658394080865,-0.0030957662061017336,0.05854207357766536,0.21916767357517264,-0.05850933799952079,0.01194917475084091,-0.0046919790722224665,-0.03434227004316693,-0.06755096418686087,-0.0019198177567383966,0.021658978727721094,0.06706149014307469,-0.015912275273040295,-0.10990511159077233,0.049947781110350226,-0.036020079040197654,-0.04919878325059654
feature_59,-0.018332300592912642,0.005563990813236716,-0.0583703893495002,0.03965266054598447,-0.07486582496663542,-0.09807807502037472,-0.030261831387225973,0.05149164922840803,0.10523591095645454,0.08976300162615121,0.04259026944275577,0.03131166581946048,-0.11919730505789933,0.11057792952395891,-0.0671792065932113,0.07373281172193379,0.01190679894843956,0.0014945666870162613,0.09898923817263305,0.14305582150035204,-0.017422539743276295,0.013132919971656562,0.0327057961917463,-0.07486582496663542,0.017452275965288633,-0.0335889491076738,-0.034867132006502835,0.03587823814628165,-0.18116083442292813,-0.08773351377535055,0.021421128677618955,-0.07117161234128487,-0.01635437181394299,-0.020406375985229524,0.03231556601340572,-0.10791041204247236,-0.023638426195770414,0.09470428210546784,-0.006845530023691192,0.07247538320360028,0.07469007684067434,0.06958807604588602,0.011755019849654456,0.027550771014694744,-0.13767607102255702,0.27533186098114887,-0.06482801331068042,0.06447679848507036,0.0453367359663891,-0.1378428232596967,0.09224349880261516,0.10523591095645454,0.015618572221944549,0.1793676514909362,0.09915827813978992,0.009205590334374377,0.02280088905371831,0.084949543256491,0.06253913297285121,1.0,-0.03108578618913792,-0.01794800228316655,0.055621774166671224,0.04295069061873174,-0.09807807502037472,0.04363301905818317,0.1330383455423741,-0.11919730505789931,0.02121006904674709,-0.0031587713400483114,-0.11719154886840434,0.008757032343759285,0.00968845412482973,-0.04551888549780419,0.06411543678947867,0.055621774166671224,0.045336735966389076,0.12840385090246684,0.26121423218051837,0.11924864152457872,0.025267510514330137,0.14305582150035204,0.047457870733703,-0.08044335035352733,0.0446126357577804,-0.13784282325969668,-0.019295580048397702,-0.08103480410218644,0.042590269442755756,-0.16579577881981064,-0.08043758983704981,0.037806413452467096,-0.03820425916179607,0.00790291609637112,-0.014301095229105438,0.0897630016261512,-0.04790963238745694,-0.11303757081106082,0.1286109467504606,-0.25498498495592736,-0.16455875150069896
feature_60,0.07980009219833677,0.0007203044061352659,-0.12413367462052813,-0.0008146345834779685,-0.08055233775174588,-0.025617451588650027,-0.08298647097433376,0.011733095423361758,-0.143369537432907,0.02158251246674927,0.1417746137298004,-0.02193778213757671,-0.03279292648916643,-0.021897722782774732,0.0037699530671183885,-0.17981658077426232,-0.014862825085083466,0.011668268925133821,0.02954588130136253,0.025959301025442836,-0.05010219472134218,-0.026255484679725737,0.07784099003421265,-0.08055233775174588,-0.05620664155488106,-0.06149596775520181,-0.013183223714690979,0.03644571307525875,-0.24912023201670583,0.002268062616711455,0.04960411971158935,-0.0009498982719706078,-0.0368378280249851,-0.00039648628622927215,0.0010933050490382545,0.11240478840784024,-0.020031503743896326,0.23158329011925538,0.030758353684783087,0.03923775730799426,-0.008608520257365939,0.08433925111599946,0.006426632672247685,0.11245850417434007,-0.052663752024392996,0.23436903009188742,-0.08832787474337678,0.1353445416786065,-0.09568496558224823,0.0725127340439879,0.019313626994995017,-0.143369537432907,-0.008481002115005748,0.1625649854983359,0.13437255465303327,-0.18281784258303685,0.0020408538719827703,0.08268197597597705,0.049869863993865254,-0.03108578618913792,1.0,-0.13024352837929729,-0.0696316189373888,-0.08252704789046861,-0.025617451588650027,-0.013914738443507178,0.05299093156781283,-0.03279292648916643,0.05243963931283774,0.004460563763199513,-0.3227484204194425,0.046904239156544965,0.00778503441024965,-0.11962703485482677,0.09203304741127234,-0.0696316189373888,-0.09568496558224822,0.03561872529082674,-0.16764409735998287,-0.15569631063478126,-0.07647792397710751,0.02595930102544284,-0.025441928565032832,0.029924984020465457,0.14223636570703235,0.07251273404398792,-0.062033575254466525,-0.06617304502379516,0.14177461372980044,-0.015566485152506492,-0.052853295876940674,0.001893727327032656,-0.032279506111540734,0.04633854598420432,-0.019135302644671462,0.021582512466749262,-0.0123265467068236,0.017807457193708225,0.04284226952775873,0.05602802608082819,-0.12558802971360228
feature_61,0.1353872307852316,0.02963377446103613,0.07828225007145817,-0.05320447801800506,0.15620943967841636,0.046262344220822156,-0.0712926954533888,-0.2495262909063546,0.016858709821037432,0.0484931423764341,0.08483040550695306,0.0024338389820595294,0.17088108873841998,0.18286553600428146,-0.06366172507716486,0.3054976994888066,0.010180315158903053,0.02630820401245105,0.052135462600900115,-0.14840606717245053,-0.1301066842759166,-0.11930672112292198,-0.13329150007843005,0.15620943967841636,0.01933498144954119,0.03278561972499612,-0.0025862786396470454,-0.02103120572220757,0.17797524115228736,-0.23725626557131643,0.08221219878884606,0.15558107893511802,-0.11537556567736318,-0.024077268968539196,0.021897215737511525,-0.2665208102299232,0.021731868642846184,-0.08759945000506884,-0.02760680520349533,-0.1593356733253214,0.20379382905394727,-0.08971695217686976,0.0611710752071065,-0.3772456418568363,0.1934667736013623,-0.2572886579731304,0.17447903738052842,-0.17905050969234562,0.20521415214299157,0.15197455353128647,-0.11920061459145474,0.016858709821037432,-0.038005238297626434,0.13362187749830298,0.11401611955053824,-0.12976592322654346,-0.009170793995234803,0.09434748684178233,0.1240129873422597,-0.01794800228316655,-0.13024352837929729,1.0,-0.10050277119640826,-0.04547136535084262,0.04626234422082217,0.01982630511498584,0.033375270477568754,0.17088108873841998,-0.3344587332267503,0.040195835521029545,0.07637678871243721,0.02239887546380767,0.008255969707080037,-0.10633792830855149,-0.028534236567794802,-0.10050277119640826,0.20521415214299157,-0.14549085236460124,-0.25080536829289785,0.17865171095961038,0.0939036472452462,-0.14840606717245056,-0.0033566426886481406,-0.01375026998078676,-0.30679505495071147,0.15197455353128647,0.013238834016066466,0.013908269567456631,0.08483040550695306,-0.06455071364486076,0.20331452255417257,-0.06891817184263262,-0.07525339722665662,-0.05484237371571233,0.09220535926388713,0.04849314237643413,0.007427802511253562,0.17854847348312602,0.2434340877344,0.030319458760333474,-0.11434542202994165
feature_62,-0.02900818186223493,0.0015323105587679447,-0.06054690362068286,-0.03934081419936724,0.09091975609261284,-0.016806651638462476,0.020182765114891112,-0.13799449722588167,0.08567469441958304,0.058491028330781264,-0.20907988643058478,-0.043808242858245715,-0.09811915745146747,0.02187686315145721,0.07543003513877071,-0.029626335105148095,0.004305204249394857,0.06791907449942224,0.13152314532551032,0.06057321227050672,-0.024065306470781877,0.1042810371246282,-0.1397045500802427,0.09091975609261284,0.0070443823174243135,0.03897320191793699,0.0025450868878183204,0.014913551396798681,0.06496653657579068,0.06434376801451211,-0.07735033824409512,0.015378485540988758,0.0743860659544834,0.009804562844795939,0.026153692389358024,-0.0009564842701145596,0.03768561439515642,0.019960978204257036,0.026591233975859933,0.08587928948135193,0.10208023871071713,0.046038953949407026,0.011227180904125016,0.08343773575403626,0.08182918922885832,0.10203889206661218,-0.04831975908444871,0.02566226757163294,-0.0004921273184847061,-0.17331063969790642,0.05384562621550385,0.08567469441958304,-0.021291496196413427,0.24575457863212513,0.00916567930584682,0.04173069285414317,0.06628878375705712,0.028017788992181516,-0.04449906647125502,0.055621774166671224,-0.0696316189373888,-0.10050277119640826,1.0,-0.0650240822261669,-0.016806651638462466,0.01538514206530591,0.21773666057743216,-0.09811915745146746,0.04220814960217365,-0.008431282480456739,-0.029412612060143405,-0.14851432667403885,-0.006272225851891398,0.06627124292240318,-0.20738263428554665,1.0,-0.0004921273184847164,-0.11595503924721838,0.12003663143187164,-0.11303009918656519,0.030045282319081962,0.06057321227050669,0.03293028482015582,0.05327963269397319,-0.02109455432193837,-0.17331063969790644,-0.022025102138259877,-0.06501243767755867,-0.20907988643058473,-0.13904223427279877,0.04620983563871716,0.013442397928538314,0.0952242324189682,0.031391015279270094,-0.021770059163414998,0.058491028330781264,0.07404898652862867,0.17460433726235447,0.013776089363538309,0.07245266380593367,-0.036099269341869016
feature_63,-0.04733287962137804,0.008140926337880864,-0.019080136795277897,0.06715213359909779,-0.2745600838517044,-0.05370290560235304,0.010313382558416125,-0.010448828714854775,0.08165690245254471,-0.01727367329185805,-0.20304192343678432,-0.012112623556803533,-0.15125208065304035,-0.09394392535900095,0.06977317917820762,-0.05218029313125451,0.04877139257575444,0.011398520965994417,0.00852293160409474,0.07806422513754753,0.08275229443301049,0.010472331202762288,0.011004376695611318,-0.2745600838517044,-0.0017215606391351268,0.06666723765455118,0.018547167728008705,-0.023951376798967368,0.12251635557506496,-0.048672026747977735,-0.010397989917687079,-0.18090730483586387,0.05135253674569083,-0.007374477053331924,-0.04119128831589979,-0.037751641387403057,0.05542531083714042,0.08472085508383728,-0.04251189195550941,0.019127102641275442,-0.006103216582002029,-0.06326082694243006,-0.02691920959833471,-0.03882767958962881,-0.09009591683221216,0.036720349345449974,0.04150115183112604,0.003456958436826984,0.09334860271216298,-0.008740279361429818,-0.04862305694380069,0.08165690245254471,-0.010895857960835172,0.03457073398832696,-0.12052992859328393,0.0444094040517839,0.005805371069143042,0.04069520147523778,-0.00015877773944180653,0.04295069061873174,-0.08252704789046861,-0.04547136535084262,-0.0650240822261669,1.0,-0.05370290560235306,-0.029991637828571543,0.04393944923557486,-0.15125208065304035,-0.11104713150691461,0.011531397368286529,0.07130140925128349,0.3460823527956857,-0.0019196465491674191,0.007284009660950868,0.18374732217225972,-0.06502408222616692,0.09334860271216301,-0.07888543151114782,0.2613654572583556,0.2628073403833796,0.023086204079396468,0.07806422513754756,-0.03065527332048638,0.023776604633332185,-0.13695026839156407,-0.008740279361429841,0.06559689512108581,0.029478427725067334,-0.20304192343678432,-0.007905203246729284,-0.027838059271921123,0.05095512673798132,0.019245627114430917,-0.07077727806738461,-0.07606733880660575,-0.017273673291858034,0.036769517776915096,-0.12714020321781053,0.05027741199140712,0.028403174229594017,-0.02772579910653832
